order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags,channel,payment,status,unit_price,returned,order_date,year,month,day_name,is_weekend,gross_revenue,net_revenue,order_size,service_fee,high_value,revenue_per_unit,revenue_cliped
ORD-0000099,"Jul 01, 2026",2026-07-01 08:14:13,S21,P026,App,UPI,3, 1698 ,30,6,4.5,No,Completed,Business,NONE,gift|express,App,UPI,Completed,1698.0,False,2026-07-01,2026,7,Wednesday,False,5094.0,3565.7999999999997,Standard,10,No,1188.6,3565.7999999999997
ORD-0000100,2025-02-18,18/02/2025 16:21:19,S04,P047,Store,Wallet,3,Rs.5604.34,20,3,2.7,No,Completed,Regular,SAVE5,bulk|priority,Store,Wallet,Completed,5604.34,False,2025-02-18,2025,2,Tuesday,False,16813.02,13450.416000000001,High,25,Yes,4483.472000000001,13450.416000000001
ORD-0000101,01/07/2026,2026-07-01 19:17:17,S18,P085,Store,Wallet,5,INR 226.86,25,5,3.3,No,Completed,New,SAVE5,,Store,Wallet,Completed,226.86,False,2026-07-01,2026,7,Wednesday,False,1134.3000000000002,850.7250000000001,Low,25,No,170.14500000000004,850.7250000000001
ORD-0000102,"Apr 20, 2026",20/04/2026 10:10:07,S03,P049,web,Card,2,2350.33,10,1,4.3,No,Completed,Regular,NONE,gift|express,Web,Card,Completed,2350.33,False,2026-04-20,2026,4,Monday,False,4700.66,4230.594,Standard,0,No,2115.297,4230.594
ORD-0000103,2025-05-09,2025-05-09 20:24:54,S14,P085,App,card,4, 206 ,20,1,5.0,No,Cancelled,Regular,BULK10,gift,App,Card,Cancelled,206.0,False,2025-05-09,2025,5,Friday,False,824.0,659.2,Low,10,No,164.8,659.2
ORD-0000104,10/07/2025,10/07/2025 21:20:34,S22,P025,App,Card,1,Rs.3325.97,30,3,3.2,Yes,Completed ,New,SAVE5,gift,App,Card,Completed,3325.97,True,2025-07-10,2025,7,Thursday,False,3325.97,2328.1789999999996,Standard,10,No,2328.1789999999996,2328.1789999999996
ORD-0000105,"Apr 12, 2026",2026-04-12 20:11:57,S10,P010,App,Card,5,INR 4018.59,20,4,,No,Completed,Regular,NONE,gift,App,Card,Completed,4018.59,False,2026-04-12,2026,4,Sunday,True,20092.95,16074.36,Premium,10,Yes,3214.8720000000003,16074.36
ORD-0000106,2025-05-15,15/05/2025 18:06:37,S05,P007,Store,UPI,1,2126.04,25,5,4.8,No,Shipped,Premium,APPONLY,express,Store,UPI,Shipped,2126.04,False,2025-05-15,2025,5,Thursday,False,2126.04,1594.53,Low,25,No,1594.53,1594.53
ORD-0000107,08/10/2025,2025-10-08 14:16:53,S08,P023,App,UPI,5, 5472 ,10,1,3.8,No,Completed,New,NONE,,App,UPI,Completed,5472.0,False,2025-10-08,2025,10,Wednesday,False,27360.0,24624.0,Premium,10,Yes,4924.8,24624.0
ORD-0000108,"Mar 04, 2026",04/03/2026 10:51:23,S21,P099,App,UPI,5,Rs.6661.76,0,5,3.6,No,Completed,New,FESTIVE,gift|express,App,UPI,Completed,6661.76,False,2026-03-04,2026,3,Wednesday,False,33308.8,33308.8,Premium,10,Yes,6661.76,27294.975
ORD-0000109,2026-02-08,2026-02-08 20:46:11,S22,P082,Web,UPI,4,INR 6309.37,0,5,4.1,No,Completed,Regular,NONE,express,Web,UPI,Completed,6309.37,False,2026-02-08,2026,2,Sunday,True,25237.48,25237.48,Premium,0,Yes,6309.37,25237.48
ORD-0000110,19/07/2026,19/07/2026 15:25:57,S23,P041,App,Wallet,5,792.56,5,0,4.9,No,Shipped,Regular,SAVE5,sale|app,App,Wallet,Shipped,792.56,False,2026-07-19,2026,7,Sunday,True,3962.7999999999997,3764.6599999999994,Standard,10,No,752.9319999999999,3764.6599999999994
ORD-0000111,"Mar 11, 2025",2025-03-11 14:19:49,S05,P081,web,Card,2, 5294 ,25,2,5.0,No,Completed,Regular,BULK10,gift,Web,Card,Completed,5294.0,False,2025-03-11,2025,3,Tuesday,False,10588.0,7941.0,High,0,No,3970.5,7941.0
ORD-0000112,2025-07-02,02/07/2025 13:28:54,S10,P059,App,Card,2,Rs.6796.66,30,2,3.4,No,Shipped,Premium,BULK10,bulk|priority,App,Card,Shipped,6796.66,False,2025-07-02,2025,7,Wednesday,False,13593.32,9515.323999999999,High,10,No,4757.661999999999,9515.323999999999
ORD-0000113,03/09/2026,2026-09-03 11:03:55,S09,P022,App,card,3,INR 2712.72,25,1,,No,Completed,Business,FESTIVE,,App,Card,Completed,2712.72,False,2026-09-03,2026,9,Thursday,False,8138.16,6103.62,High,10,No,2034.54,6103.62
ORD-0000114,"Dec 19, 2025",19/12/2025 13:21:17,S07,P095,Web,UPI,5,5396.88,15,0,,No,Completed,Regular,NONE,,Web,UPI,Completed,5396.88,False,2025-12-19,2025,12,Friday,False,26984.4,22936.74,Premium,0,Yes,4587.348,22936.74
ORD-0000115,2025-06-04,2025-06-04 19:10:32,S07,P005,App,UPI,3, 382 ,5,8,,No,Completed,Business,APPONLY,,App,UPI,Completed,382.0,False,2025-06-04,2025,6,Wednesday,False,1146.0,1088.7,Low,10,No,362.90000000000003,1088.7
ORD-0000116,29/06/2025,29/06/2025 15:50:43,S20,P013,web,card,4,Rs.3859.39,20,2,5.0,No,Completed,Premium,NONE,express,Web,Card,Completed,3859.39,False,2025-06-29,2025,6,Sunday,True,15437.56,12350.048,High,0,Yes,3087.512,12350.048
ORD-0000117,"Jul 30, 2025",2025-07-30 13:32:52,S02,P032,STORE ,Card,1,INR 5382.24,25,,4.5,No,CANCELLED,New,NONE,gift,Store,Card,Cancelled,5382.24,False,2025-07-30,2025,7,Wednesday,False,5382.24,4036.68,Standard,25,No,4036.68,4036.68
ORD-0000118,2025-12-10,10/12/2025 09:30:06,S24,P075,Web,UPI,1,959.27,10,5,,Yes,Processing,Regular,BULK10,,Web,UPI,Processing,959.27,True,2025-12-10,2025,12,Wednesday,False,959.27,863.343,Low,0,No,863.343,863.343
ORD-0000119,26/06/2025,2025-06-26 13:48:55,S19,P043,Web,COD,1, 1647 ,25,3,4.0,No,Completed,Regular,APPONLY,bulk|priority,Web,COD,Completed,1647.0,False,2025-06-26,2025,6,Thursday,False,1647.0,1235.25,Low,0,No,1235.25,1235.25
ORD-0000120,"Jan 21, 2026",21/01/2026 11:00:45,S04,P044,web,UPI,1,Rs.348.77,10,4,4.9,No,Completed,Premium,NONE,,Web,UPI,Completed,348.77,False,2026-01-21,2026,1,Wednesday,False,348.77,313.893,Low,0,No,313.893,313.893
ORD-0000121,2025-10-04,2025-10-04 13:34:28,S14,P065,Web,UPI,5,INR 4805.60,20,6,3.3,Yes,Completed,New,FESTIVE,sale|app,Web,UPI,Completed,4805.6,True,2025-10-04,2025,10,Saturday,True,24028.0,19222.4,Premium,0,Yes,3844.4800000000005,19222.4
ORD-0000122,14/01/2026,14/01/2026 10:05:44,S09,P101,STORE ,UPI,4,1897.52,25,1,4.7,No,Shipped,New,APPONLY,new|web,Store,UPI,Shipped,1897.52,False,2026-01-14,2026,1,Wednesday,False,7590.08,5692.5599999999995,Standard,25,No,1423.1399999999999,5692.5599999999995
ORD-0000123,"Apr 07, 2025",2025-04-07 21:16:16,S06,P040,web,COD,3, 4288 ,10,1,5.0,N,Completed,Business,NONE,gift|express,Web,COD,Completed,4288.0,False,2025-04-07,2025,4,Monday,False,12864.0,11577.6,High,0,Yes,3859.2000000000003,11577.6
ORD-0000124,2026-01-22,22/01/2026 10:26:21,S19,P047,STORE ,UPI,3,Rs.5351.71,25,4,5.0,Yes,Cancelled,New,NONE,,Store,UPI,Cancelled,5351.71,True,2026-01-22,2026,1,Thursday,False,16055.130000000001,12041.3475,High,25,Yes,4013.7825,12041.3475
ORD-0000125,28/07/2026,2026-07-28 09:44:11,S10,P005,App,COD,1,INR 389.51,0,,5.0,No,Completed,New,SAVE5,gift,App,COD,Completed,389.51,False,2026-07-28,2026,7,Tuesday,False,389.51,389.51,Low,10,No,389.51,389.51
ORD-0000126,"Mar 25, 2025",25/03/2025 17:10:23,S01,P115,App,Card,4,6413.49,10,3,3.7,N,Completed,New,APPONLY,sale|app,App,Card,Completed,6413.49,False,2025-03-25,2025,3,Tuesday,False,25653.96,23088.564,Premium,10,Yes,5772.141,23088.564
ORD-0000127,2025-07-23,2025-07-23 12:48:18,S09,P102,Store,COD,3, 3296 ,20,2,,No,Completed,Premium,APPONLY,gift,Store,COD,Completed,3296.0,False,2025-07-23,2025,7,Wednesday,False,9888.0,7910.400000000001,High,25,No,2636.8,7910.400000000001
ORD-0000128,06/03/2026,06/03/2026 21:56:35,S10,P045,App,COD,5,Rs.3670.88,25,3,5.0,No,Completed,New,BULK10,,App,COD,Completed,3670.88,False,2026-03-06,2026,3,Friday,False,18354.4,13765.800000000001,High,10,Yes,2753.1600000000003,13765.800000000001
ORD-0000129,"Jan 18, 2026",2026-01-18 13:39:26,S08,P102,App,Card,5,INR 2954.32,25,2,3.1,No,Completed,New,NONE,,App,Card,Completed,2954.32,False,2026-01-18,2026,1,Sunday,True,14771.6,11078.7,High,10,Yes,2215.7400000000002,11078.7
ORD-0000130,2026-02-23,23/02/2026 17:06:16,S03,P004,Web,card,3,2977.73,30,4,4.5,No,Completed,Regular,FESTIVE,sale|app,Web,Card,Completed,2977.73,False,2026-02-23,2026,2,Monday,False,8933.19,6253.233,High,0,No,2084.411,6253.233
ORD-0000131,13/12/2025,2025-12-13 19:40:23,S17,P009,Store,card,2, 757 ,20,0,5.0,No,Shipped,Premium,NONE,new|web,Store,Card,Shipped,757.0,False,2025-12-13,2025,12,Saturday,True,1514.0,1211.2,Low,25,No,605.6,1211.2
ORD-0000132,"Feb 28, 2026",28/02/2026 21:47:34,S20,P066,Web,COD,1,Rs.4410.17,30,3,5.0,No,Completed,Premium,NONE,new|web,Web,COD,Completed,4410.17,False,2026-02-28,2026,2,Saturday,True,4410.17,3087.1189999999997,Standard,0,No,3087.1189999999997,3087.1189999999997
ORD-0000133,2026-01-13,2026-01-13 19:20:47,S22,P067,App,UPI,5,INR 2357.83,20,3,3.4,No,Completed,Business,SAVE5,,App,UPI,Completed,2357.83,False,2026-01-13,2026,1,Tuesday,False,11789.15,9431.32,High,10,No,1886.264,9431.32
ORD-0000134,15/02/2025,15/02/2025 16:04:53,S07,P016,Store,COD,4,284.09,15,4,3.7,No,Completed,Regular,BULK10,,Store,COD,Completed,284.09,False,2025-02-15,2025,2,Saturday,True,1136.36,965.9059999999998,Low,25,No,241.47649999999996,965.9059999999998
ORD-0000135,"Apr 11, 2026",2026-04-11 19:24:15,S13,P062, APP,UPI,3, 6386 ,20,1,4.5,No,Shipped,Premium,NONE,,App,UPI,Shipped,6386.0,False,2026-04-11,2026,4,Saturday,True,19158.0,15326.400000000001,Premium,10,Yes,5108.8,15326.400000000001
ORD-0000136,2025-10-05,05/10/2025 11:57:26,S15,P017,App,COD,4,Rs.5942.81,15,3,2.9,No,Completed,Regular,FESTIVE,new|web,App,COD,Completed,5942.81,False,2025-10-05,2025,10,Sunday,True,23771.24,20205.554,Premium,10,Yes,5051.3885,20205.554
ORD-0000137,01/02/2025,2025-02-01 20:10:42,S05,P055, WEB ,UPI,1,INR 1320.71,0,0,2.8,No,Completed,New,BULK10,,Web,UPI,Completed,1320.71,False,2025-02-01,2025,2,Saturday,True,1320.71,1320.71,Low,0,No,1320.71,1320.71
ORD-0000138,"Sep 11, 2025",11/09/2025 20:12:12,S14,P058,Store,UPI,4,6966.27,0,7,3.9,No,Completed,New,FESTIVE,bulk|priority,Store,UPI,Completed,6966.27,False,2025-09-11,2025,9,Thursday,False,27865.08,27865.08,Premium,25,Yes,6966.27,27294.975
ORD-0000139,2025-09-27,2025-09-27 13:22:44,S09,P025,App,COD,3, 3657 ,0,3,5.0,No,Cancelled,Regular,APPONLY,bulk|priority,App,COD,Cancelled,3657.0,False,2025-09-27,2025,9,Saturday,True,10971.0,10971.0,High,10,Yes,3657.0,10971.0
ORD-0000140,23/02/2025,23/02/2025 08:56:33,S23,P035, WEB ,COD,1,Rs.900.89,10,3,3.8,No,Completed,Regular,NONE,express,Web,COD,Completed,900.89,False,2025-02-23,2025,2,Sunday,True,900.89,810.801,Low,0,No,810.801,810.801
ORD-0000141,"Sep 10, 2026",2026-09-10 17:35:08,S18,P062,Store,Card,3,INR 5834.66,20,5,,Yes,Completed,Premium,NONE,,Store,Card,Completed,5834.66,True,2026-09-10,2026,9,Thursday,False,17503.98,14003.184000000001,High,25,Yes,4667.728,14003.184000000001
ORD-0000142,2025-05-18,18/05/2025 09:26:39,S02,P066,STORE ,Wallet,5,3920.29,15,5,5.0,No,CANCELLED,Premium,FESTIVE,gift,Store,Wallet,Cancelled,3920.29,False,2025-05-18,2025,5,Sunday,True,19601.45,16661.232500000002,Premium,25,Yes,3332.2465,16661.232500000002
ORD-0000143,25/07/2025,2025-07-25 08:14:09,S07,P118,App,UPI,3, 5312 ,0,5,4.6,No,Processing,New,APPONLY,,App,UPI,Processing,5312.0,False,2025-07-25,2025,7,Friday,False,15936.0,15936.0,Premium,10,Yes,5312.0,15936.0
ORD-0000144,"Oct 01, 2025",01/10/2025 21:16:31,S12,P080,Web,UPI,5,Rs.1832.84,20,5,4.7,No,Completed,Premium,FESTIVE,gift|express,Web,UPI,Completed,1832.84,False,2025-10-01,2025,10,Wednesday,False,9164.199999999999,7331.36,High,0,No,1466.272,7331.36
ORD-0000145,2026-06-01,2026-06-01 15:56:18,S02,P091,App,Card,1,INR 4925.27,20,5,,No,Completed,Premium,BULK10,express,App,Card,Completed,4925.27,False,2026-06-01,2026,6,Monday,False,4925.27,3940.2160000000003,Standard,10,No,3940.2160000000003,3940.2160000000003
ORD-0000146,06/04/2026,06/04/2026 17:06:01,S22,P109,App,Card,1,4253.70,25,3,2.8,Yes,Completed,New,BULK10,,App,Card,Completed,4253.7,True,2026-04-06,2026,4,Monday,False,4253.7,3190.2749999999996,Standard,10,No,3190.2749999999996,3190.2749999999996
ORD-0000147,"Apr 23, 2026",2026-04-23 20:19:40,S22,P046,Store,Card,3, 2382 ,10,0,,No,CANCELLED,Regular,APPONLY,,Store,Card,Cancelled,2382.0,False,2026-04-23,2026,4,Thursday,False,7146.0,6431.400000000001,High,25,No,2143.8,6431.400000000001
ORD-0000148,2025-05-27,27/05/2025 21:00:40,S13,P035,App,UPI,5,Rs.799.28,10,8,2.2,Yes,Completed,Premium,NONE,express,App,UPI,Completed,799.28,True,2025-05-27,2025,5,Tuesday,False,3996.3999999999996,3596.7599999999998,Standard,10,No,719.352,3596.7599999999998
ORD-0000149,09/06/2026,2026-06-09 21:23:16,S08,P071,Web,Card,3,INR 6758.19,20,6,5.0,Yes,Shipped,Premium,NONE,gift|express,Web,Card,Shipped,6758.19,True,2026-06-09,2026,6,Tuesday,False,20274.57,16219.656,Premium,0,Yes,5406.552000000001,16219.656
ORD-0000150,"May 30, 2026",30/05/2026 09:51:02,S24,P062,Store,UPI,5,6024.93,30,5,,Yes,Shipped,Regular,SAVE5,,Store,UPI,Shipped,6024.93,True,2026-05-30,2026,5,Saturday,True,30124.65,21087.255,Premium,25,Yes,4217.451,21087.255
ORD-0000151,2025-10-15,2025-10-15 12:32:52,S04,P077,App,UPI,5, 3939 ,10,5,3.8,No,Completed,New,SAVE5,new|web,App,UPI,Completed,3939.0,False,2025-10-15,2025,10,Wednesday,False,19695.0,17725.5,Premium,10,Yes,3545.1,17725.5
ORD-0000152,05/12/2025,05/12/2025 18:45:25,S06,P092,STORE ,UPI,5,Rs.3721.95,30,8,4.4,No,Completed,Business,NONE,gift,Store,UPI,Completed,3721.95,False,2025-12-05,2025,12,Friday,False,18609.75,13026.824999999999,High,25,Yes,2605.365,13026.824999999999
ORD-0000153,"Jan 24, 2025",2025-01-24 08:24:51,S15,P073,STORE ,UPI,5,INR 917.02,25,4,4.5,N,Shipped,Premium,BULK10,bulk|priority,Store,UPI,Shipped,917.02,False,2025-01-24,2025,1,Friday,False,4585.1,3438.8250000000003,Standard,25,No,687.7650000000001,3438.8250000000003
ORD-0000154,2026-04-17,17/04/2026 11:17:24,S12,P070,Store,COD,2,1915.56,0,3,,Y,Completed,Business,NONE,,Store,COD,Completed,1915.56,True,2026-04-17,2026,4,Friday,False,3831.12,3831.12,Standard,25,No,1915.56,3831.12
ORD-0000155,19/08/2026,2026-08-19 15:12:44,S05,P099,Store,UPI,1, 6299 ,0,5,4.1,No,Completed,Business,FESTIVE,sale|app,Store,UPI,Completed,6299.0,False,2026-08-19,2026,8,Wednesday,False,6299.0,6299.0,High,25,No,6299.0,6299.0
ORD-0000156,"Oct 20, 2025",20/10/2025 12:48:50,S20,P044,Web,Wallet,5,Rs.330.14,0,3,,Y,Cancelled,Regular,SAVE5,new|web,Web,Wallet,Cancelled,330.14,True,2025-10-20,2025,10,Monday,False,1650.6999999999998,1650.6999999999998,Low,0,No,330.14,1650.6999999999998
ORD-0000157,2025-12-02,2025-12-02 10:25:40,S12,P022,Web,Card,5,INR 3391.44,0,6,,No,Completed,Regular,SAVE5,gift,Web,Card,Completed,3391.44,False,2025-12-02,2025,12,Tuesday,False,16957.2,16957.2,Premium,0,Yes,3391.44,16957.2
ORD-0000158,06/11/2025,06/11/2025 20:35:51,S11,P011,Store,card,3,1123.57,10,4,4.0,No,Shipped,Business,NONE,gift,Store,Card,Shipped,1123.57,False,2025-11-06,2025,11,Thursday,False,3370.71,3033.639,Standard,25,No,1011.2130000000001,3033.639
ORD-0000159,"Feb 21, 2025",2025-02-21 14:16:03,S07,P021,Store,UPI,1, 3246 ,0,2,5.0,N,Processing,New,BULK10,sale|app,Store,UPI,Processing,3246.0,False,2025-02-21,2025,2,Friday,False,3246.0,3246.0,Standard,25,No,3246.0,3246.0
ORD-0000160,2026-01-20,20/01/2026 13:45:46,S07,P023,Web,card,1,Rs.5155.46,0,4,3.2,No,Completed,Premium,NONE,,Web,Card,Completed,5155.46,False,2026-01-20,2026,1,Tuesday,False,5155.46,5155.46,Standard,0,No,5155.46,5155.46
ORD-0000161,24/03/2026,2026-03-24 17:12:43,S22,P054,App,Card,2,INR 5946.51,5,2,2.8,No,Shipped,Regular,APPONLY,express,App,Card,Shipped,5946.51,False,2026-03-24,2026,3,Tuesday,False,11893.02,11298.369,High,10,Yes,5649.1845,11298.369
ORD-0000162,"Jul 30, 2026",30/07/2026 17:23:49,S03,P005,Web,Card,2,367.72,15,3,,No,Completed,Regular,NONE,gift,Web,Card,Completed,367.72,False,2026-07-30,2026,7,Thursday,False,735.44,625.124,Low,0,No,312.562,625.124
ORD-0000163,2026-07-31,2026-07-31 14:53:38,S09,P093,Web, upi ,3, 1270 ,30,3,,Yes,Shipped,Regular,NONE,new|web,Web,UPI,Shipped,1270.0,True,2026-07-31,2026,7,Friday,False,3810.0,2667.0,Standard,0,No,889.0,2667.0
ORD-0000164,01/11/2025,01/11/2025 20:25:13,S21,P074,STORE ,Card,4,Rs.5280.25,0,3,,No,Completed,New,APPONLY,express,Store,Card,Completed,5280.25,False,2025-11-01,2025,11,Saturday,True,21121.0,21121.0,Premium,25,Yes,5280.25,21121.0
ORD-0000165,"Aug 18, 2026",2026-08-18 12:08:36,S22,P031, APP,Card,4,INR 5805.84,10,5,4.1,No,Cancelled,Regular,NONE,,App,Card,Cancelled,5805.84,False,2026-08-18,2026,8,Tuesday,False,23223.36,20901.024,Premium,10,Yes,5225.256,20901.024
ORD-0000166,2025-11-24,24/11/2025 20:11:42,S04,P061,App,UPI,4,5485.40,25,3,4.6,No,Completed,Regular,NONE,express,App,UPI,Completed,5485.4,False,2025-11-24,2025,11,Monday,False,21941.6,16456.199999999997,Premium,10,Yes,4114.049999999999,16456.199999999997
ORD-0000167,03/02/2026,2026-02-03 20:09:59,S13,P011,App,UPI,4, 1075 ,30,4,5.0,No,Shipped,Regular,NONE,new|web,App,UPI,Shipped,1075.0,False,2026-02-03,2026,2,Tuesday,False,4300.0,3010.0,Standard,10,No,752.5,3010.0
ORD-0000168,"Jan 09, 2026",09/01/2026 08:07:44,S04,P036,App,UPI,4,Rs.4968.49,5,5,4.8,No,Completed,Regular,FESTIVE,gift|express,App,UPI,Completed,4968.49,False,2026-01-09,2026,1,Friday,False,19873.96,18880.262,Premium,10,Yes,4720.0655,18880.262
ORD-0000169,2026-09-12,2026-09-12 18:33:50,S23,P058,App,card,1,INR 6272.40,0,6,2.4,No,Shipped,Regular,FESTIVE,sale|app,App,Card,Shipped,6272.4,False,2026-09-12,2026,9,Saturday,True,6272.4,6272.4,High,10,No,6272.4,6272.4
ORD-0000170,03/04/2026,03/04/2026 10:12:46,S10,P114,web,UPI,4,4330.71,0,2,3.1,No,Completed ,Premium,NONE,sale|app,Web,UPI,Completed,4330.71,False,2026-04-03,2026,4,Friday,False,17322.84,17322.84,Premium,0,Yes,4330.71,17322.84
ORD-0000171,"Mar 16, 2025",2025-03-16 14:47:06,S19,P079,Web,card,2, 1268 ,0,2,,No,Completed,Regular,NONE,gift|express,Web,Card,Completed,1268.0,False,2025-03-16,2025,3,Sunday,True,2536.0,2536.0,Standard,0,No,1268.0,2536.0
ORD-0000172,2025-02-14,14/02/2025 20:51:47,S23,P061, APP,UPI,5,Rs.6312.89,10,7,4.7,No,Cancelled,New,APPONLY,express,App,UPI,Cancelled,6312.89,False,2025-02-14,2025,2,Friday,False,31564.45,28408.005,Premium,10,Yes,5681.601000000001,27294.975
ORD-0000173,12/09/2025,2025-09-12 10:44:42,S21,P120,Store,UPI,1,INR 874.22,5,,3.6,No,Completed ,Regular,SAVE5,sale|app,Store,UPI,Completed,874.22,False,2025-09-12,2025,9,Friday,False,874.22,830.509,Low,25,No,830.509,830.509
ORD-0000174,"Nov 16, 2025",16/11/2025 15:52:09,S14,P119,Web,Card,1,250.13,10,2,4.0,No,Completed,Regular,FESTIVE,gift,Web,Card,Completed,250.13,False,2025-11-16,2025,11,Sunday,True,250.13,225.117,Low,0,No,225.117,225.117
ORD-0000175,2026-02-19,2026-02-19 18:53:11,S05,P065,Store,Card,3, 5293 ,0,8,3.3,No,Completed,Regular,NONE,gift|express,Store,Card,Completed,5293.0,False,2026-02-19,2026,2,Thursday,False,15879.0,15879.0,Premium,25,Yes,5293.0,15879.0
ORD-0000176,26/10/2025,26/10/2025 14:43:15,S09,P045,Web,COD,2,Rs.3977.05,20,2,4.7,No,Completed ,Regular,NONE,express,Web,COD,Completed,3977.05,False,2025-10-26,2025,10,Sunday,True,7954.1,6363.280000000001,High,0,No,3181.6400000000003,6363.280000000001
ORD-0000177,"Nov 16, 2025",2025-11-16 09:05:35,S22,P044, APP,COD,5,INR 356.24,0,3,3.8,No,Completed,New,NONE,new|web,App,COD,Completed,356.24,False,2025-11-16,2025,11,Sunday,True,1781.2,1781.2,Low,10,No,356.24,1781.2
ORD-0000178,2026-07-26,26/07/2026 08:54:47,S23,P075,Web,Card,3,1082.99,20,4,3.3,No,Completed,Regular,NONE,,Web,Card,Completed,1082.99,False,2026-07-26,2026,7,Sunday,True,3248.9700000000003,2599.1760000000004,Standard,0,No,866.3920000000002,2599.1760000000004
ORD-0000179,27/07/2025,2025-07-27 15:15:52,S09,P095,Store,UPI,1, 4980 ,0,4,,No,Shipped,New,NONE,,Store,UPI,Shipped,4980.0,False,2025-07-27,2025,7,Sunday,True,4980.0,4980.0,Standard,25,No,4980.0,4980.0
ORD-0000180,"Nov 02, 2025",02/11/2025 08:21:08,S07,P038,Web,Card,3,Rs.4935.31,10,1,,No,Cancelled,Regular,SAVE5,express,Web,Card,Cancelled,4935.31,False,2025-11-02,2025,11,Sunday,True,14805.93,13325.337000000001,High,0,Yes,4441.779,13325.337000000001
ORD-0000181,2025-12-12,2025-12-12 08:12:58,S13,P102,Web,UPI,5,INR 4010.63,20,3,3.3,No,Completed,New,NONE,sale|app,Web,UPI,Completed,4010.63,False,2025-12-12,2025,12,Friday,False,20053.15,16042.520000000002,Premium,0,Yes,3208.5040000000004,16042.520000000002
ORD-0000182,18/10/2025,18/10/2025 21:20:07,S01,P112,App,card,4,2845.22,0,4,,No,Shipped,Regular,SAVE5,,App,Card,Shipped,2845.22,False,2025-10-18,2025,10,Saturday,True,11380.88,11380.88,High,10,Yes,2845.22,11380.88
ORD-0000183,"Aug 24, 2026",2026-08-24 15:27:35,S16,P068,App,Card,5, 682 ,10,7,3.9,No,Completed,New,NONE,gift,App,Card,Completed,682.0,False,2026-08-24,2026,8,Monday,False,3410.0,3069.0,Standard,10,No,613.8,3069.0
ORD-0000184,2026-08-20,20/08/2026 14:38:58,S09,P031,Web,Wallet,4,Rs.5363.33,15,6,2.6,No,Completed,New,NONE,sale|app,Web,Wallet,Completed,5363.33,False,2026-08-20,2026,8,Thursday,False,21453.32,18235.322,Premium,0,Yes,4558.8305,18235.322
ORD-0000185,15/11/2025,2025-11-15 09:24:24,S22,P036,Web,UPI,4,INR 4166.79,20,4,3.2,No,Completed,Business,APPONLY,,Web,UPI,Completed,4166.79,False,2025-11-15,2025,11,Saturday,True,16667.16,13333.728000000001,High,0,Yes,3333.4320000000002,13333.728000000001
ORD-0000186,"Oct 07, 2025",07/10/2025 19:00:58,S16,P024,App,COD,2,3769.75,15,4,5.0,Y,Shipped,Premium,NONE,,App,COD,Shipped,3769.75,True,2025-10-07,2025,10,Tuesday,False,7539.5,6408.575,High,10,No,3204.2875,6408.575
ORD-0000187,2026-01-01,2026-01-01 15:08:37,S08,P032,Store,Card,2, 5846 ,5,5,3.9,No,Completed,Regular,BULK10,gift|express,Store,Card,Completed,5846.0,False,2026-01-01,2026,1,Thursday,False,11692.0,11107.4,High,25,Yes,5553.7,11107.4
ORD-0000188,23/04/2025,23/04/2025 11:04:20,S22,P077,Web,UPI,4,Rs.4050.73,5,3,,Yes,Shipped,Regular,NONE,sale|app,Web,UPI,Shipped,4050.73,True,2025-04-23,2025,4,Wednesday,False,16202.92,15392.774,Premium,0,Yes,3848.1935,15392.774
ORD-0000189,"Sep 22, 2025",2025-09-22 18:32:52,S18,P007,App,UPI,5,INR 2301.75,20,3,4.9,No,Shipped,Regular,NONE,,App,UPI,Shipped,2301.75,False,2025-09-22,2025,9,Monday,False,11508.75,9207.0,High,10,No,1841.4,9207.0
ORD-0000190,2025-05-15,15/05/2025 11:19:00,S15,P040,Web,COD,2,5170.34,0,3,,Yes,Completed,New,NONE,gift|express,Web,COD,Completed,5170.34,True,2025-05-15,2025,5,Thursday,False,10340.68,10340.68,High,0,Yes,5170.34,10340.68
ORD-0000191,31/03/2025,2025-03-31 15:02:45,S14,P102,Store,Card,4, 2881 ,0,6,3.2,No,Completed,Premium,APPONLY,,Store,Card,Completed,2881.0,False,2025-03-31,2025,3,Monday,False,11524.0,11524.0,High,25,Yes,2881.0,11524.0
ORD-0000192,"Mar 01, 2025",01/03/2025 15:50:23,S15,P105,App,UPI,2,Rs.1837.39,5,,4.6,No,Completed,New,NONE,new|web,App,UPI,Completed,1837.39,False,2025-03-01,2025,3,Saturday,True,3674.78,3491.041,Standard,10,No,1745.5205,3491.041
ORD-0000193,2025-12-30,2025-12-30 11:54:42,S05,P010,Store,UPI,4,INR 3563.53,15,3,4.4,No,Shipped,Regular,NONE,gift|express,Store,UPI,Shipped,3563.53,False,2025-12-30,2025,12,Tuesday,False,14254.12,12116.002,High,25,Yes,3029.0005,12116.002
ORD-0000194,01/01/2025,01/01/2025 20:15:01,S18,P015,Web,COD,1,4106.56,15,4,3.4,No,Completed,New,SAVE5,,Web,COD,Completed,4106.56,False,2025-01-01,2025,1,Wednesday,False,4106.56,3490.576,Standard,0,No,3490.576,3490.576
