order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags
ORD-0000174,"Nov 16, 2025",16/11/2025 15:52:09,S14,P119,Web,Card,1,250.13,10.0,2.0,4.0,No,Completed,Regular,FESTIVE,gift
ORD-0000175,2026-02-19,2026-02-19 18:53:11,S05,P065,Store,Card,3, 5293 ,0.0,8.0,3.3,No,Completed,Regular,NONE,gift|express
ORD-0000176,26/10/2025,26/10/2025 14:43:15,S09,P045,Web,COD,2,Rs.3977.05,20.0,2.0,4.7,No,Completed ,Regular,NONE,express
ORD-0000177,"Nov 16, 2025",2025-11-16 09:05:35,S22,P044, APP,COD,5,INR 356.24,0.0,3.0,3.8,No,Completed,New,NONE,new|web
ORD-0000178,2026-07-26,26/07/2026 08:54:47,S23,P075,Web,Card,3,1082.99,20.0,4.0,3.3,No,Completed,Regular,NONE,
ORD-0000179,27/07/2025,2025-07-27 15:15:52,S09,P095,Store,UPI,1, 4980 ,0.0,4.0,,No,Shipped,New,NONE,
ORD-0000180,"Nov 02, 2025",02/11/2025 08:21:08,S07,P038,Web,Card,3,Rs.4935.31,10.0,1.0,,No,Cancelled,Regular,SAVE5,express
ORD-0000181,2025-12-12,2025-12-12 08:12:58,S13,P102,Web,UPI,5,INR 4010.63,20.0,3.0,3.3,No,Completed,New,NONE,sale|app
ORD-0000182,18/10/2025,18/10/2025 21:20:07,S01,P112,App,card,4,2845.22,0.0,4.0,,No,Shipped,Regular,SAVE5,
ORD-0000183,"Aug 24, 2026",2026-08-24 15:27:35,S16,P068,App,Card,5, 682 ,10.0,7.0,3.9,No,Completed,New,NONE,gift
ORD-0000184,2026-08-20,20/08/2026 14:38:58,S09,P031,Web,Wallet,4,Rs.5363.33,15.0,6.0,2.6,No,Completed,New,NONE,sale|app
ORD-0000185,15/11/2025,2025-11-15 09:24:24,S22,P036,Web,UPI,4,INR 4166.79,20.0,4.0,3.2,No,Completed,Business,APPONLY,
ORD-0000186,"Oct 07, 2025",07/10/2025 19:00:58,S16,P024,App,COD,2,3769.75,15.0,4.0,5.0,Y,Shipped,Premium,NONE,
ORD-0000187,2026-01-01,2026-01-01 15:08:37,S08,P032,Store,Card,2, 5846 ,5.0,5.0,3.9,No,Completed,Regular,BULK10,gift|express
ORD-0000188,23/04/2025,23/04/2025 11:04:20,S22,P077,Web,UPI,4,Rs.4050.73,5.0,3.0,,Yes,Shipped,Regular,NONE,sale|app
ORD-0000189,"Sep 22, 2025",2025-09-22 18:32:52,S18,P007,App,UPI,5,INR 2301.75,20.0,3.0,4.9,No,Shipped,Regular,NONE,
ORD-0000190,2025-05-15,15/05/2025 11:19:00,S15,P040,Web,COD,2,5170.34,0.0,3.0,,Yes,Completed,New,NONE,gift|express
ORD-0000191,31/03/2025,2025-03-31 15:02:45,S14,P102,Store,Card,4, 2881 ,0.0,6.0,3.2,No,Completed,Premium,APPONLY,
ORD-0000192,"Mar 01, 2025",01/03/2025 15:50:23,S15,P105,App,UPI,2,Rs.1837.39,5.0,,4.6,No,Completed,New,NONE,new|web
ORD-0000193,2025-12-30,2025-12-30 11:54:42,S05,P010,Store,UPI,4,INR 3563.53,15.0,3.0,4.4,No,Shipped,Regular,NONE,gift|express
ORD-0000194,01/01/2025,01/01/2025 20:15:01,S18,P015,Web,COD,1,4106.56,15.0,4.0,3.4,No,Completed,New,SAVE5,
ORD-0000195,"Feb 05, 2026",2026-02-05 17:50:54,S07,P029,App, upi ,3, 2480 ,10.0,1.0,3.7,Y,CANCELLED,Regular,BULK10,
ORD-0000196,2025-09-25,25/09/2025 12:02:08,S06,P008,STORE ,Card,4,Rs.1152.19,0.0,6.0,,No,Completed,New,NONE,bulk|priority
ORD-0000197,16/08/2025,2025-08-16 10:11:36,S22,P069,Store,COD,1,INR 5146.34,5.0,5.0,3.7,No,Completed,Regular,NONE,
ORD-0000198,"Apr 22, 2026",22/04/2026 12:36:13,S22,P004, WEB ,COD,1,2832.40,15.0,3.0,5.0,No,Completed,New,SAVE5,
ORD-0000199,2025-12-01,2025-12-01 14:30:55,S02,P030,Store,Card,3, 236 ,0.0,7.0,3.7,N,Completed,Regular,NONE,express
ORD-0000200,31/03/2026,31/03/2026 15:42:50,S15,P037,App,Wallet,2,Rs.1913.30,25.0,4.0,5.0,Y,Completed,Regular,BULK10,gift|express
ORD-0000201,"Mar 16, 2026",2026-03-16 13:36:50,S09,P106,App,Wallet,5,INR 5315.01,25.0,2.0,4.3,No,CANCELLED,New,BULK10,
ORD-0000202,2025-01-20,20/01/2025 08:33:22,S13,P097,App, upi ,5,1025.46,0.0,6.0,5.0,No,CANCELLED,Regular,NONE,gift
ORD-0000203,14/05/2025,2025-05-14 17:27:10,S21,P090,App,Card,2, 3366 ,25.0,5.0,4.6,No,CANCELLED,New,NONE,express
ORD-0000204,"Dec 20, 2025",20/12/2025 13:18:00,S16,P111,App,Wallet,4,Rs.1147.12,10.0,4.0,3.2,No,Completed,New,NONE,
ORD-0000205,2026-08-28,2026-08-28 12:41:12,S12,P118, APP,COD,1,INR 5755.17,10.0,3.0,4.8,No,Shipped,Business,NONE,bulk|priority
ORD-0000206,06/04/2025,06/04/2025 15:47:38,S03,P109,Store,,2,4261.57,10.0,2.0,4.0,Y,Completed ,Regular,SAVE5,express
ORD-0000207,"Mar 07, 2025",2025-03-07 19:41:20,S05,P114,Store,Card,3, 4197 ,15.0,2.0,,No,Completed,New,NONE,new|web
ORD-0000208,2026-08-07,07/08/2026 08:04:04,S16,P112,App,UPI,2,Rs.3173.25,30.0,2.0,3.6,No,Completed,New,NONE,
ORD-0000209,23/08/2026,2026-08-23 21:27:59,S11,P027, APP,Card,3,INR 1976.72,10.0,4.0,2.8,No,Completed ,New,NONE,
ORD-0000210,"Apr 14, 2025",14/04/2025 16:55:53,S03,P036,App,UPI,5,4332.63,10.0,5.0,4.0,No,CANCELLED,New,NONE,gift
ORD-0000211,2025-09-07,2025-09-07 15:39:26,S03,P057,App,UPI,1, 2879 ,30.0,2.0,5.0,No,Completed,New,NONE,gift|express
ORD-0000212,24/01/2026,24/01/2026 08:42:14,S13,P067,App,COD,3,Rs.2673.23,15.0,4.0,2.6,N,Shipped,Regular,NONE,
ORD-0000213,"May 02, 2025",2025-05-02 17:57:26,S17,P055,Store,COD,4,INR 1197.38,0.0,6.0,5.0,No,Completed,Premium,APPONLY,
ORD-0000214,2025-07-22,22/07/2025 18:04:14,,P043,STORE ,Wallet,1,1616.87,30.0,3.0,3.2,No,Completed,Regular,APPONLY,
ORD-0000215,03/09/2025,2025-09-03 15:50:04,S21,P053,Store,UPI,2, 1569 ,0.0,,2.8,No,Shipped,Business,SAVE5,
ORD-0000216,"Feb 02, 2026",02/02/2026 19:13:23,S04,P085, WEB ,UPI,4,Rs.197.42,30.0,2.0,5.0,No,Completed,Premium,NONE,new|web
ORD-0000217,2025-07-10,2025-07-10 19:44:09,S01,P090, WEB ,card,5,INR 3533.04,25.0,3.0,,No,Completed ,Premium,NONE,
ORD-0000218,13/09/2025,13/09/2025 19:44:06,S10,P110,Web,Card,2,796.55,0.0,4.0,5.0,No,Completed,New,NONE,new|web
ORD-0000219,"Jun 29, 2025",2025-06-29 12:34:59,S04,P097,Web,Card,4, 930 ,0.0,8.0,3.7,No,Completed,Regular,BULK10,gift|express
ORD-0000220,2026-04-16,16/04/2026 17:25:01,S16,P020,STORE ,UPI,2,Rs.637.10,10.0,,,No,Cancelled,Premium,APPONLY,sale|app
ORD-0000221,05/04/2025,2025-04-05 08:48:49,S16,P025,STORE ,UPI,3,INR 3380.26,25.0,4.0,3.4,No,CANCELLED,Premium,NONE,express
ORD-0000222,"May 24, 2025",24/05/2025 15:51:54,S16,P058,App,Card,3,6717.57,10.0,1.0,4.5,No,Completed,New,NONE,
ORD-0000223,2025-06-04,2025-06-04 10:02:25,S11,P104, APP,COD,5, 5932 ,15.0,4.0,,No,Shipped,New,NONE,
ORD-0000224,16/07/2026,16/07/2026 12:18:51,S04,P054,Store,UPI,3,Rs.7063.09,0.0,3.0,4.7,No,Completed,Premium,APPONLY,
ORD-0000225,"Aug 09, 2026",2026-08-09 17:28:30,S12,P016,Store,UPI,5,INR 266.61,0.0,3.0,5.0,No,Completed,New,NONE,gift|express
ORD-0000226,2025-11-07,07/11/2025 13:56:54,S08,P109,App, upi ,5,3944.70,10.0,4.0,,No,Completed,New,SAVE5,sale|app
ORD-0000227,07/04/2025,2025-04-07 20:05:49,S20,P072,Web, upi ,3, 1562 ,0.0,6.0,4.9,No,Completed,New,NONE,
ORD-0000228,"Apr 14, 2026",14/04/2026 09:13:40,S01,P107,Store,Wallet,4,Rs.291.28,0.0,3.0,,No,Completed,Regular,FESTIVE,sale|app
ORD-0000229,2025-11-02,2025-11-02 21:36:34,S16,P044,App,Card,2,INR 387.45,0.0,6.0,4.3,No,Completed,Regular,NONE,express
ORD-0000230,11/06/2026,11/06/2026 17:53:00,S20,P104,App,UPI,2,6891.09,10.0,3.0,,No,Completed,Premium,NONE,
ORD-0000231,"Aug 12, 2025",2025-08-12 14:01:16,S16,P007,Store,UPI,4, 2381 ,5.0,5.0,2.5,No,Cancelled,New,APPONLY,
ORD-0000232,2026-09-12,12/09/2026 08:20:58,S20,P090, WEB ,COD,5,Rs.3470.10,15.0,4.0,3.8,Y,Completed,Regular,APPONLY,sale|app
ORD-0000233,16/05/2026,2026-05-16 08:35:55,S21,P119,App,UPI,2,INR 215.13,15.0,4.0,4.3,No,Completed,Regular,NONE,sale|app
ORD-0000234,"May 19, 2025",19/05/2025 13:47:42,S13,P111, APP,COD,2,1096.51,15.0,3.0,5.0,No,Completed,Regular,NONE,gift
ORD-0000235,2026-03-26,2026-03-26 16:00:29,S06,P999,Store,UPI,5, 417 ,15.0,4.0,3.5,No,Completed,New,NONE,gift|express
ORD-0000236,27/06/2025,27/06/2025 15:05:24,S24,P120,Store, upi ,2,Rs.870.93,0.0,5.0,3.9,Y,Completed,New,NONE,
ORD-0000237,"Aug 05, 2025",2025-08-05 12:09:25,S01,P119,App,Card,4,INR 239.17,20.0,2.0,2.6,No,Completed,New,FESTIVE,sale|app
ORD-0000238,2025-06-05,05/06/2025 17:06:43,S03,P016,Store,Card,3,263.09,0.0,7.0,3.4,No,Processing,New,NONE,gift
ORD-0000239,27/02/2026,2026-02-27 16:35:15,S15,P059,Store,Card,5, 5790 ,5.0,2.0,4.1,No,Completed,Premium,NONE,express
ORD-0000240,"Jun 12, 2025",12/06/2025 12:48:34,S16,P110,web,UPI,5,Rs.817.72,0.0,7.0,,No,Completed,Regular,SAVE5,express
ORD-0000241,2026-02-01,2026-02-01 12:33:37,S03,P105,Store,card,3,INR 1933.58,20.0,1.0,3.0,N,Cancelled,New,APPONLY,bulk|priority
ORD-0000242,28/12/2025,28/12/2025 14:11:40,S05,P067,Web,COD,5,2221.10,10.0,5.0,,No,Shipped,Premium,APPONLY,gift
ORD-0000243,"Apr 11, 2026",2026-04-11 18:24:09,S08,P029,Web,COD,3, 3392 ,0.0,7.0,2.7,No,Completed,Premium,BULK10,express
ORD-0000244,2026-09-08,08/09/2026 16:13:49,S09,P033,Web,Card,1,Rs.947.05,0.0,5.0,4.7,N,Completed,New,NONE,gift
ORD-0000245,06/01/2025,2025-01-06 09:46:26,S24,P012,App,Card,4,INR 5156.16,10.0,2.0,3.1,No,Completed,New,NONE,
ORD-0000246,"Sep 06, 2026",06/09/2026 20:55:56,S02,P069,Web,card,5,4701.69,0.0,4.0,3.1,No,Completed,Premium,APPONLY,sale|app
ORD-0000247,2025-03-09,2025-03-09 10:49:26,S19,P004,Store,Card,5, 2529 ,5.0,4.0,2.5,N,Completed,Regular,SAVE5,
ORD-0000248,23/11/2025,23/11/2025 17:24:47,S04,P060, WEB ,Card,1,Rs.6045.41,25.0,0.0,,No,Completed,New,NONE,sale|app
ORD-0000249,"Jul 31, 2025",2025-07-31 08:14:06,S02,P022,Web,Card,3,INR 3209.25,5.0,2.0,3.5,No,Completed,New,NONE,bulk|priority
ORD-0000250,2026-02-01,01/02/2026 11:33:53,S09,P065,App,Card,4,5432.82,0.0,6.0,4.0,No,Completed,Regular,SAVE5,sale|app
ORD-0000251,24/03/2026,2026-03-24 15:54:01,S01,P007,Web,UPI,3, 2251 ,5.0,3.0,5.0,Yes,Completed,Regular,SAVE5,sale|app
ORD-0000252,"Jun 18, 2026",18/06/2026 19:51:34,S14,P045,Web,Card,1,Rs.3019.62,25.0,4.0,5.0,No,Completed,New,SAVE5,gift|express
ORD-0000253,2025-09-07,2025-09-07 15:52:44,S05,P042,Web,Card,2,INR 6462.11,5.0,4.0,4.8,No,Completed,New,NONE,gift|express
ORD-0000254,02/08/2026,02/08/2026 08:46:20,S12,P078,App,card,4,5166.06,10.0,5.0,2.8,No,Shipped,Premium,APPONLY,gift
ORD-0000255,"Jul 19, 2025",2025-07-19 21:22:57,S07,P082,Web,Wallet,2, 6562 ,0.0,7.0,4.5,No,Completed ,Premium,NONE,gift|express
ORD-0000256,2025-05-07,07/05/2025 11:48:40,S24,P082,App, upi ,5,Rs.5579.09,0.0,,3.9,No,Completed,Regular,NONE,bulk|priority
ORD-0000257,24/08/2025,2025-08-24 13:06:54,S22,P060,Store,UPI,2,INR 4975.91,10.0,4.0,2.8,No,Completed,Regular,FESTIVE,gift|express
ORD-0000258,"Nov 24, 2025",24/11/2025 09:30:33,S20,P008,Store, upi ,5,1030.66,0.0,,4.1,N,Processing,Regular,NONE,bulk|priority
ORD-0000259,2026-02-19,2026-02-19 17:44:42,S23,P109,Store,UPI,2, 4093 ,30.0,6.0,4.0,No,Completed,New,NONE,
ORD-0000260,01/06/2026,01/06/2026 14:15:03,S02,P093,web,UPI,4,Rs.1391.98,0.0,3.0,,N,Shipped,New,FESTIVE,
ORD-0000261,"May 20, 2025",2025-05-20 11:04:03,S04,P081,Store,UPI,1,INR 4840.01,10.0,4.0,,No,Completed,Regular,BULK10,sale|app
ORD-0000262,2025-07-07,07/07/2025 16:55:34,S01,P066,App,COD,1,3531.90,5.0,8.0,4.6,No,Completed,Premium,NONE,express
ORD-0000263,05/08/2026,2026-08-05 10:44:22,S05,P068,Web,Card,1, 766 ,0.0,2.0,4.0,No,CANCELLED,Regular,SAVE5,gift
ORD-0000264,"Sep 30, 2025",30/09/2025 15:26:25,S22,P105,Web,Wallet,2,Rs.2125.08,10.0,2.0,4.9,Yes,Completed,Regular,NONE,express
ORD-0000265,2025-05-30,2025-05-30 17:17:36,S21,P038,Web,UPI,4,INR 4431.29,0.0,3.0,4.2,No,Completed,Regular,NONE,express
ORD-0000266,04/09/2026,04/09/2026 19:21:22,S13,P079,Store,Card,4,1210.63,15.0,2.0,5.0,No,Completed,New,APPONLY,bulk|priority
ORD-0000267,"Oct 06, 2025",2025-10-06 17:43:59,S15,P120,Store,Card,1, 788 ,0.0,4.0,2.4,No,Completed,Regular,NONE,express
ORD-0000268,2026-09-03,03/09/2026 15:56:43,S24,P120,Store,Card,5,Rs.831.11,20.0,1.0,,No,Completed,New,APPONLY,sale|app
ORD-0000269,24/07/2026,2026-07-24 08:28:36,S09,P091,Web, upi ,1,INR 4176.19,0.0,7.0,,No,Completed,Business,SAVE5,gift|express
ORD-0000270,"Jul 16, 2026",16/07/2026 11:15:53,S01,P090,App,COD,1,3509.07,15.0,3.0,,No,Completed,New,SAVE5,
ORD-0000271,2025-12-27,2025-12-27 16:05:01,S11,P014,Web,UPI,4, 2503 ,30.0,,5.0,No,Completed,Business,NONE,bulk|priority
ORD-0000272,11/05/2026,11/05/2026 15:30:11,S23,P054,App,UPI,1,Rs.5736.83,15.0,6.0,3.0,Yes,Completed,Premium,FESTIVE,gift|express
ORD-0000273,"Aug 19, 2026",2026-08-19 15:28:49,S13,P101,Store,UPI,1,INR 2237.04,10.0,5.0,3.0,No,Completed,Business,BULK10,
ORD-0000274,2025-06-16,16/06/2025 18:17:47,S17,P029, APP,Card,1,2790.88,10.0,3.0,5.0,N,Completed,Regular,NONE,
ORD-0000275,24/01/2025,2025-01-24 20:40:35,S14,P042,App,UPI,1, 5879 ,10.0,5.0,,No,Completed,Business,NONE,new|web
ORD-0000276,"Jul 18, 2025",18/07/2025 15:02:10,S12,P076,App,card,2,Rs.1262.08,10.0,3.0,4.4,No,Completed,Premium,FESTIVE,sale|app
ORD-0000277,2026-01-30,2026-01-30 09:53:17,S09,P116,App,COD,2,INR 5746.28,10.0,3.0,4.8,No,Completed,Regular,NONE,new|web
ORD-0000278,06/12/2025,06/12/2025 14:11:34,S07,P060,Web,Card,1,4811.07,15.0,,4.5,No,Completed,New,SAVE5,
ORD-0000279,"Feb 19, 2025",2025-02-19 11:32:05,S13,P097,Store,Card,1, 1059 ,0.0,6.0,5.0,No,Completed,Regular,NONE,sale|app
ORD-0000280,2025-12-14,14/12/2025 15:24:50,S13,P052,Store,Card,2,Rs.3173.78,30.0,8.0,3.8,No,Completed ,Regular,NONE,express
ORD-0000281,19/04/2025,2025-04-19 16:15:19,S18,P079,Store,COD,3,INR 1626.54,15.0,2.0,4.9,No,Completed,New,SAVE5,
ORD-0000282,"Nov 10, 2025",10/11/2025 15:40:54,S17,P100,web, upi ,5,2364.20,15.0,4.0,2.8,No,Processing,Regular,FESTIVE,bulk|priority
ORD-0000283,2025-12-23,2025-12-23 16:08:32,S15,P106,STORE ,Card,5, 6294 ,10.0,6.0,,No,Shipped,New,FESTIVE,
ORD-0000284,30/01/2026,30/01/2026 12:20:18,S06,P111,App,Card,2,Rs.982.71,0.0,6.0,4.0,No,Completed,New,NONE,
ORD-0000285,"Sep 13, 2025",2025-09-13 10:28:02,S10,P104,Store,COD,1,INR 5063.83,0.0,2.0,4.0,No,Completed,Business,NONE,
ORD-0000286,2025-09-11,11/09/2025 19:57:49,S20,P055, APP,UPI,5,1210.83,10.0,5.0,5.0,No,Completed,New,NONE,
ORD-0000287,25/02/2026,2026-02-25 13:37:39,S09,P013,Web,COD,2, 4011 ,0.0,2.0,4.9,Yes,Completed,New,NONE,express
ORD-0000288,"Apr 10, 2026",10/04/2026 10:54:52,S21,P004,Web,UPI,3,Rs.3000.70,0.0,2.0,,No,Completed,New,SAVE5,express
ORD-0000289,2026-05-16,2026-05-16 21:56:13,S14,P120,Store,Card,5,INR 784.64,25.0,1.0,5.0,No,Completed,New,BULK10,sale|app
ORD-0000290,26/07/2025,26/07/2025 08:27:10,S16,P106,Store,Wallet,5,6081.58,25.0,6.0,5.0,N,Completed,Premium,APPONLY,gift
ORD-0000291,"Sep 20, 2025",2025-09-20 12:50:14,S14,P036,App,Card,2, 4690 ,10.0,2.0,3.7,No,Completed,Regular,NONE,new|web
ORD-0000292,2025-07-25,25/07/2025 18:22:23,S13,P006,App, upi ,1,Rs.3223.31,10.0,4.0,3.1,No,CANCELLED,New,APPONLY,
ORD-0000293,24/11/2025,2025-11-24 13:45:22,S09,P071,App,COD,4,INR 5835.72,5.0,5.0,4.7,No,Completed,Premium,SAVE5,express
ORD-0000294,"Mar 20, 2025",20/03/2025 19:47:46,S22,P054,Web,,2,6180.17,5.0,7.0,,Yes,Completed,New,NONE,sale|app
ORD-0000295,2025-09-24,2025-09-24 13:01:57,S11,P060,Store,COD,4, 5515 ,10.0,4.0,,No,Shipped,Regular,NONE,express
ORD-0000296,28/04/2025,28/04/2025 16:59:00,S09,P040,Store,UPI,1,Rs.4808.25,0.0,5.0,4.3,No,Shipped,Business,NONE,express
ORD-0000297,"Nov 27, 2025",2025-11-27 13:59:32,S08,P001,Web,Card,3,INR 3782.45,5.0,5.0,3.1,No,Completed,New,NONE,gift
ORD-0000298,2026-06-12,12/06/2026 14:33:37,S15,P044, APP,UPI,3,329.94,20.0,3.0,5.0,No,Completed,Business,NONE,express
ORD-0000299,03/09/2026,2026-09-03 14:58:14,S01,P050,App, upi ,2, 6266 ,20.0,3.0,4.7,No,Processing,Premium,NONE,
ORD-0000300,"Oct 04, 2025",04/10/2025 21:39:24,S11,P077, APP,card,5,Rs.4270.77,20.0,4.0,4.0,No,Completed,Regular,NONE,sale|app
ORD-0000301,2025-02-04,2025-02-04 18:38:43,S24,P029,App,Wallet,3,INR 2550.15,0.0,4.0,5.0,No,Completed,New,NONE,express
ORD-0000302,22/05/2025,22/05/2025 13:11:31,S08,P103,App,UPI,1,4256.10,25.0,8.0,5.0,No,Completed ,Premium,FESTIVE,new|web
ORD-0000303,"Mar 06, 2025",2025-03-06 13:49:03,S02,P099,Store,COD,3, 6528 ,0.0,4.0,2.7,No,Completed,Regular,NONE,
ORD-0000304,2026-04-16,16/04/2026 13:40:25,S23,P087,App,UPI,4,Rs.923.56,10.0,4.0,5.0,No,Completed,New,NONE,gift|express
ORD-0000305,03/09/2026,2026-09-03 18:18:19,S21,P046,STORE ,Card,5,INR 2360.15,0.0,3.0,3.9,No,Completed ,New,APPONLY,gift
ORD-0000306,"Dec 10, 2025",10/12/2025 16:16:11,S07,P053,App,UPI,4,1672.04,0.0,3.0,2.9,Yes,Completed,Business,SAVE5,express
ORD-0000307,2025-04-20,2025-04-20 15:28:06,S19,P113,App,UPI,2, 6611 ,10.0,4.0,3.7,No,Completed,Regular,APPONLY,gift|express
ORD-0000308,14/01/2025,14/01/2025 14:01:20,S16,P093,Web,COD,1,Rs.1410.40,15.0,5.0,4.7,No,Completed,Premium,NONE,
ORD-0000309,"Aug 29, 2026",2026-08-29 13:34:51,S09,P069,App,COD,4,INR 5322.11,25.0,4.0,4.3,Y,Shipped,Premium,BULK10,
ORD-0000310,2025-07-16,16/07/2025 15:46:51,S07,P078,Store,COD,3,5504.71,0.0,4.0,,No,Shipped,Regular,NONE,sale|app
ORD-0000311,11/03/2025,2025-03-11 19:38:09,S21,P118,Store,UPI,4, 5166 ,0.0,5.0,3.9,No,Completed ,Premium,FESTIVE,sale|app
ORD-0000312,"Apr 20, 2025",20/04/2025 21:31:36,S15,P059, WEB ,UPI,5,Rs.5771.36,15.0,3.0,4.3,No,Completed,Regular,NONE,sale|app
ORD-0000313,2025-06-08,2025-06-08 08:51:44,S20,P044,Store,UPI,1,INR 371.05,30.0,7.0,,No,Processing,Premium,APPONLY,express
ORD-0000314,11/02/2026,11/02/2026 11:19:28,S19,P041, WEB ,UPI,4,706.04,20.0,0.0,4.8,Y,Completed ,Business,BULK10,express
ORD-0000315,"Jul 07, 2026",2026-07-07 17:35:02,S01,P105,Web,Card,4, 1954 ,0.0,7.0,2.5,N,Completed ,Regular,APPONLY,
ORD-0000316,2025-06-20,20/06/2025 10:04:42,S11,P059,Web,UPI,3,Rs.6020.62,5.0,3.0,3.4,No,Completed,Premium,BULK10,sale|app
ORD-0000317,03/03/2026,2026-03-03 16:32:09,S22,P045,web,COD,3,INR 2719.00,10.0,2.0,3.3,No,Completed,New,NONE,gift|express
ORD-0000318,"Feb 10, 2025",10/02/2025 13:55:11,S11,P095,STORE ,Card,2,4480.88,5.0,7.0,3.5,No,Completed,Regular,NONE,new|web
ORD-0000319,2025-01-07,2025-01-07 10:40:17,S08,P102,web,UPI,5, 3234 ,0.0,1.0,,No,Completed,New,NONE,bulk|priority
ORD-0000320,04/02/2025,04/02/2025 15:03:05,S12,P083,Store,COD,3,Rs.3447.16,0.0,7.0,,No,Cancelled,Premium,NONE,
ORD-0000321,"Jul 27, 2026",2026-07-27 15:07:56,S24,P105,Store,card,4,INR 2155.78,20.0,0.0,4.5,No,Completed,Premium,NONE,express
ORD-0000322,2025-12-27,27/12/2025 17:59:32,S13,P097, APP,Card,1,1129.40,15.0,6.0,4.2,No,Completed ,Premium,NONE,sale|app
ORD-0000323,15/05/2026,2026-05-15 19:33:48,S16,P081,Web,COD,1, 5153 ,30.0,3.0,3.6,No,Completed,Regular,SAVE5,express
ORD-0000324,"Jan 14, 2025",14/01/2025 21:22:00,S13,P119,Store,Card,1,Rs.246.07,0.0,3.0,,No,Completed,New,SAVE5,
ORD-0000325,2025-01-14,2025-01-14 14:08:11,S01,P046,Store,card,4,INR 2450.86,30.0,7.0,4.7,No,Completed,Regular,NONE,gift|express
ORD-0000326,11/06/2026,11/06/2026 17:38:08,S04,P117,Web,card,3,3292.81,0.0,2.0,4.4,No,Completed,Regular,FESTIVE,sale|app
ORD-0000327,"Mar 05, 2025",2025-03-05 19:01:04,S24,P041,Store,Card,1, 801 ,0.0,4.0,5.0,No,Processing,Regular,NONE,express
ORD-0000328,2025-04-07,07/04/2025 21:49:43,S15,P111,App,COD,4,Rs.1178.48,0.0,2.0,4.7,No,Completed,Regular,FESTIVE,gift|express
ORD-0000329,18/11/2025,2025-11-18 17:06:09,S04,P084,Store,Card,3,INR 1161.26,0.0,4.0,1.8,No,Processing,Regular,NONE,express
ORD-0000330,"Jan 12, 2026",12/01/2026 11:26:54,S19,P091, APP,Card,3,4617.43,0.0,5.0,4.3,Yes,Completed,Premium,FESTIVE,bulk|priority
ORD-0000331,2025-05-22,2025-05-22 12:47:44,S07,P119,App,Wallet,4, 228 ,5.0,8.0,4.9,No,Shipped,Premium,NONE,sale|app
ORD-0000332,03/10/2025,03/10/2025 10:55:17,S18,P120,Web,card,5,Rs.830.32,15.0,5.0,,Yes,Shipped,Regular,NONE,
ORD-0000333,"Feb 23, 2026",2026-02-23 10:46:16,S23,P110,Store,Card,1,INR 769.66,10.0,2.0,3.4,N,Completed,Business,NONE,gift|express
ORD-0000334,2025-10-02,02/10/2025 12:17:22,S16,P057,Store,Card,5,2947.47,25.0,4.0,,No,Completed,Regular,BULK10,
ORD-0000335,26/08/2025,2025-08-26 14:58:32,S21,P057,App,UPI,4, 2632 ,0.0,3.0,2.7,Yes,Completed,New,SAVE5,gift|express
ORD-0000336,"Feb 14, 2025",14/02/2025 19:01:40,S10,P018,Store, upi ,2,Rs.3568.27,10.0,4.0,3.1,N,Shipped,New,SAVE5,
ORD-0000337,2025-10-08,2025-10-08 12:04:26,S22,P046,Web,Card,1,INR 2376.37,15.0,5.0,3.2,Y,Completed,New,NONE,
ORD-0000338,13/05/2026,13/05/2026 10:36:48,S13,P097,Web,UPI,2,1008.24,20.0,3.0,2.9,Yes,Completed,Regular,NONE,new|web
ORD-0000339,"Jan 24, 2026",2026-01-24 09:46:46,S21,P071,Store,UPI,1, 5003 ,10.0,2.0,4.7,No,Shipped,Regular,NONE,sale|app
ORD-0000340,2026-07-08,08/07/2026 10:44:15,S19,P021,STORE ,COD,2,Rs.3019.80,25.0,4.0,,No,Processing,New,NONE,
ORD-0000341,20/03/2025,2025-03-20 14:03:23,S23,P038,App,Card,1,INR 4956.19,0.0,4.0,3.6,No,Shipped,Premium,SAVE5,gift
ORD-0000342,"Jan 07, 2025",07/01/2025 13:45:49,S04,P062,web,Card,5,6018.44,0.0,3.0,3.9,No,Shipped,Regular,NONE,
ORD-0000343,2025-12-06,2025-12-06 13:35:43,S12,P036,Web,Card,1, 5003 ,15.0,4.0,2.7,No,Completed,New,SAVE5,sale|app
ORD-0000344,21/04/2025,21/04/2025 12:26:58,S12,P109, APP,Card,4,Rs.4160.70,25.0,3.0,3.0,No,Completed,Regular,NONE,gift|express
ORD-0000345,"Jan 04, 2026",2026-01-04 14:20:05,S11,P099,STORE ,COD,4,INR 5896.51,20.0,4.0,4.2,No,Shipped,New,NONE,bulk|priority
ORD-0000346,2026-07-15,15/07/2026 17:03:05,S12,P095,Store,UPI,5,5062.28,25.0,1.0,4.5,No,Completed,New,NONE,gift|express
ORD-0000347,29/07/2025,2025-07-29 08:37:30,S09,P099,App,Card,5, 6131 ,10.0,5.0,,N,Completed,New,BULK10,express
ORD-0000348,"Dec 07, 2025",07/12/2025 20:27:13,S16,P038,Store,UPI,4,Rs.4290.23,30.0,2.0,3.5,Yes,Shipped,New,APPONLY,gift
